Transactions
bread,coke,fish,meat,noodle,shampoo,sugar
baby diaper,egg,grape,paprika,sugar
cake,milk,orange juice,paprika,shampoo
apple,egg,fish,grape,salt,sugar
apple,chicken,egg,fish,paprika,shampoo,soap
broccoli,fish,meat,orange juice,paprika
apple,broccoli,coke,noodle,paprika,salt
apple,baby diaper,coke,egg,meat,paprika,sugar
apple,biscuit,bread,egg,milk,noodle,orange juice
chicken,egg,grape,shampoo,soap,sugar
baby diaper,cake,chicken,egg,meat,shampoo
biscuit,cake,fish,meat,orange juice,paprika,sugar
bread,egg,meat,noodle,paprika,salt,shampoo
baby diaper,grape,noodle
apple,coke,fish,meat,orange juice,salt,soap
biscuit,cake,coke,egg,milk,paprika,shampoo
apple,baby diaper,broccoli,meat,noodle,paprika,soap
cake,egg,fish,noodle
cake,grape,meat,milk,paprika,salt
cake,meat,noodle,paprika,shampoo,soap
apple,broccoli,cake,chicken,egg,grape,soap
biscuit,bread,cake,coke,orange juice,salt,sugar
apple,biscuit,bread,chicken,meat,milk,salt
baby diaper,broccoli,chicken,egg,meat,milk,salt
apple,biscuit,cake,chicken,egg,meat,paprika
apple,baby diaper,biscuit,bread,chicken,fish,shampoo
baby diaper,grape,meat,noodle,paprika,salt,soap
cake,chicken,meat,milk,orange juice,salt
baby diaper,biscuit,broccoli,coke,fish,paprika,soap
apple,bread,milk,salt,shampoo,sugar
broccoli,noodle,salt,soap,sugar
baby diaper,bread,broccoli,chicken,meat,orange juice,shampoo
biscuit,cake,egg,fish,grape
coke,meat,milk,salt
baby diaper,broccoli,cake,chicken,fish,noodle
biscuit,broccoli,grape,meat,noodle,orange juice,salt
biscuit,egg,fish,meat,milk,orange juice,salt
apple,baby diaper,biscuit,fish,sugar
apple,biscuit,bread,cake,chicken,salt,shampoo
biscuit,cake,chicken,fish,milk,salt,shampoo
bread,cake,coke,fish,orange juice,paprika,soap
apple,biscuit,cake,coke,noodle,paprika,salt
baby diaper,biscuit,egg,fish,grape,paprika,soap
apple,biscuit,cake,egg,milk,salt,sugar
cake,chicken,egg,meat,milk,salt
apple,cake,chicken,egg,fish,paprika,shampoo
biscuit,chicken,meat,noodle,salt
apple,coke,meat,milk,noodle,orange juice,soap
biscuit,broccoli,fish,meat,milk,paprika,soap
baby diaper,chicken,noodle,orange juice,salt,soap,sugar
apple,egg,fish,orange juice,soap
baby diaper,biscuit,meat,noodle,orange juice,salt,sugar
apple,baby diaper,broccoli,meat,noodle,paprika,salt
apple,biscuit,fish,orange juice,salt,soap
biscuit,coke,meat,milk,orange juice,soap
bread,broccoli,paprika,salt,shampoo,sugar
biscuit,cake,meat,noodle,paprika,sugar
bread,fish,meat,shampoo,soap
broccoli,cake,egg,fish,milk,orange juice
broccoli,grape,meat,noodle,orange juice,sugar
bread,cake,fish,meat
cake,chicken,grape,shampoo,sugar
apple,biscuit,broccoli,cake,grape,salt
biscuit,broccoli,chicken,fish,orange juice,shampoo,soap
coke,grape,orange juice,paprika,soap,sugar
biscuit,broccoli,cake,grape,meat,orange juice
bread,fish,meat,noodle,salt,shampoo,soap
biscuit,broccoli,cake,coke,meat,salt,sugar
apple,biscuit,coke,grape,meat,paprika
apple,baby diaper,broccoli,cake,meat,noodle,orange juice
baby diaper,chicken,coke,egg,fish,paprika,sugar
apple,chicken,egg,meat,shampoo,soap,sugar
apple,biscuit,fish,orange juice,paprika,shampoo
apple,cake,egg,milk,noodle,soap
bread,broccoli,chicken,egg,fish,orange juice,salt
baby diaper,broccoli,chicken,orange juice,paprika,shampoo,soap
baby diaper,bread,cake,chicken,fish,milk,orange juice
apple,biscuit,bread,egg,orange juice,salt,shampoo
bread,egg,grape,meat,milk,noodle,soap
apple,baby diaper,cake,meat,milk,soap,sugar
baby diaper,biscuit,cake,egg,paprika,salt
baby diaper,bread,egg,fish,orange juice,soap,sugar
apple,egg,fish,noodle,salt,shampoo,sugar
apple,baby diaper,bread,chicken,fish,orange juice,sugar
cake,chicken,coke,egg,milk,shampoo
broccoli,egg,fish,grape,noodle,paprika
baby diaper,coke,fish,grape,noodle,orange juice,soap
baby diaper,cake,chicken,coke,fish,soap
apple,egg,grape,milk,paprika,shampoo,soap
apple,cake,coke,egg,paprika,sugar
apple,biscuit,cake,chicken,coke,grape,orange juice
biscuit,bread,broccoli,cake,milk,paprika,salt
broccoli,egg,meat,orange juice,paprika,soap
baby diaper,bread,grape,meat,paprika
biscuit,bread,cake,egg,fish,paprika,soap
broccoli,coke,fish,milk,orange juice
baby diaper,egg,milk,noodle,paprika
biscuit,bread,fish,grape,milk,orange juice,salt
biscuit,broccoli,cake,egg,milk
biscuit,broccoli,egg,grape,milk,salt,sugar
biscuit,bread,cake,grape,meat,milk,noodle
biscuit,broccoli,egg,noodle,salt,soap,sugar
apple,bread,milk,salt,shampoo,sugar
baby diaper,biscuit,cake,chicken,egg,milk,orange juice
baby diaper,cake,fish,milk,orange juice,paprika,shampoo
apple,baby diaper,biscuit,bread,sugar
apple,biscuit,bread,meat,soap,sugar
biscuit,bread,chicken,orange juice,salt,soap
bread,cake,coke,meat,milk,shampoo,sugar
broccoli,cake,chicken,milk,orange juice,soap,sugar
biscuit,bread,broccoli,coke,fish,noodle,sugar
baby diaper,broccoli,fish,salt,soap
broccoli,chicken,egg,grape,orange juice,soap
biscuit,broccoli,fish,grape,meat,paprika,shampoo
bread,egg,fish,noodle,orange juice,soap
apple,chicken,fish,meat,paprika,soap
baby diaper,biscuit,broccoli,fish,orange juice,salt,soap
baby diaper,bread,chicken,fish,shampoo,soap
apple,biscuit,cake,egg,grape,meat,orange juice
broccoli,coke,grape,meat,milk,sugar
baby diaper,biscuit,chicken,coke,egg,orange juice
bread,egg,grape,meat,orange juice,shampoo,sugar
bread,egg,noodle,salt
broccoli,cake,coke,meat,noodle,soap,sugar
bread,broccoli,coke,meat,paprika,shampoo,soap
bread,fish,grape,salt,shampoo,soap,sugar
apple,baby diaper,cake,orange juice,salt
bread,chicken,fish,milk,salt
apple,fish,noodle,orange juice,paprika,salt,shampoo
apple,chicken,egg,orange juice,paprika,shampoo
broccoli,cake,chicken,noodle,paprika,shampoo,sugar
apple,bread,broccoli,cake,milk,noodle,paprika
biscuit,bread,chicken,grape,salt,shampoo,soap
bread,broccoli,meat,noodle,orange juice,salt
apple,cake,coke,meat,paprika,salt,soap
apple,bread,milk,noodle,paprika,soap
apple,biscuit,coke,grape,meat,milk,paprika
cake,chicken,noodle,shampoo,soap,sugar
apple,bread,coke,grape,meat,orange juice,shampoo
bread,broccoli,grape,orange juice,salt,soap
biscuit,cake,egg,noodle,soap
apple,bread,chicken,grape,noodle
baby diaper,biscuit,cake,chicken,grape,milk,orange juice
apple,biscuit,fish,milk,orange juice,salt,sugar
apple,bread,egg,fish,noodle,orange juice,soap
apple,bread,cake,milk,orange juice,salt,sugar
broccoli,egg,fish,meat,noodle,shampoo
biscuit,bread,cake,chicken,fish,grape,salt
baby diaper,biscuit,bread,grape,soap
apple,baby diaper,noodle,orange juice,sugar
apple,baby diaper,broccoli,coke,salt,shampoo,soap
apple,baby diaper,coke,grape,meat,soap
biscuit,bread,egg,grape,salt,soap
biscuit,bread,chicken,noodle,soap
baby diaper,cake,egg,grape,milk,orange juice,salt
apple,chicken,egg,meat,noodle,orange juice,shampoo
bread,cake,coke,fish,grape,meat,salt
apple,bread,chicken,fish,milk,soap
baby diaper,biscuit,broccoli,fish,grape,shampoo
cake,coke,meat,milk,noodle,shampoo
bread,coke,meat,orange juice,paprika,soap
biscuit,broccoli,grape,milk,salt
apple,coke,grape,orange juice,salt,soap
baby diaper,chicken,egg,meat,paprika,salt,sugar
chicken,egg,grape,milk,orange juice,salt
baby diaper,broccoli,coke,egg,orange juice,soap
baby diaper,cake,coke,fish,milk,noodle
baby diaper,biscuit,bread,cake,meat,paprika,soap
baby diaper,coke,fish,meat,milk
bread,meat,noodle,orange juice,soap
apple,baby diaper,bread,fish,meat,orange juice,soap
apple,cake,chicken,meat,milk,paprika
apple,chicken,milk,orange juice,salt,shampoo,sugar
biscuit,bread,chicken,egg,grape,milk,sugar
bread,egg,fish,milk,shampoo
biscuit,chicken,milk,noodle,salt,soap,sugar
apple,paprika,shampoo,soap,sugar
apple,coke,egg,noodle,orange juice,paprika,salt
biscuit,cake,chicken,meat,noodle,shampoo,soap
bread,broccoli,cake,fish,milk,orange juice,shampoo
baby diaper,cake,chicken,orange juice,paprika,shampoo,sugar
baby diaper,egg,fish,grape,milk,noodle,paprika
broccoli,coke,noodle,orange juice,shampoo
apple,baby diaper,bread,cake,chicken,grape,paprika
bread,coke,milk,noodle,orange juice,sugar
apple,baby diaper,biscuit,cake,fish,milk,paprika
baby diaper,egg,fish,milk,orange juice,shampoo,soap
biscuit,bread,cake,chicken,egg,shampoo,soap
baby diaper,broccoli,coke,egg,fish,orange juice,sugar
biscuit,chicken,grape,milk,noodle,soap,sugar
baby diaper,bread,egg,orange juice,salt,soap
biscuit,broccoli,coke,egg,grape,meat,sugar
bread,chicken,egg,fish,orange juice,shampoo,soap
apple,broccoli,egg,meat,noodle,orange juice,soap
cake,chicken,egg,paprika,soap
apple,baby diaper,biscuit,meat,noodle,paprika,sugar
apple,baby diaper,broccoli,coke,fish,noodle,soap
apple,broccoli,egg,milk,soap
apple,biscuit,cake,coke,meat,paprika,salt
apple,orange juice,paprika,salt,sugar
baby diaper,bread,fish,paprika,sugar
biscuit,bread,broccoli,cake,coke,egg,noodle
apple,baby diaper,broccoli,cake,chicken,milk
baby diaper,cake,egg,meat,orange juice
bread,grape,meat,shampoo
apple,baby diaper,fish,grape,soap
apple,cake,coke,meat,soap,sugar
baby diaper,broccoli,chicken,meat,milk,paprika,shampoo
biscuit,chicken,egg,fish,orange juice,shampoo,soap
apple,cake,milk,orange juice,shampoo,sugar
chicken,coke,salt,sugar
bread,cake,coke,meat,orange juice,paprika,salt
bread,chicken,fish,meat,paprika,soap,sugar
bread,broccoli,chicken,coke,salt,shampoo,sugar
biscuit,cake,orange juice,salt,shampoo,soap
apple,baby diaper,fish,meat,orange juice,salt,sugar
apple,baby diaper,broccoli,chicken,shampoo,soap,sugar
bread,chicken,coke,grape,orange juice,shampoo,soap
baby diaper,chicken,noodle,salt,shampoo
apple,broccoli,chicken,coke,fish,meat,shampoo
apple,baby diaper,broccoli,cake,fish,meat,soap
biscuit,cake,egg,orange juice
apple,chicken,fish,milk,orange juice,salt,shampoo
biscuit,fish,noodle,orange juice,salt
meat,orange juice,paprika
apple,baby diaper,grape,noodle,orange juice,soap
chicken,grape,meat,milk,noodle,soap
baby diaper,biscuit,egg,milk,orange juice
egg,fish,orange juice,salt
bread,broccoli,cake,egg,meat,shampoo,sugar
apple,meat,milk,paprika,salt,soap,sugar
baby diaper,cake,chicken,coke,egg,noodle,salt
bread,chicken,egg,fish,milk,paprika,shampoo
baby diaper,broccoli,cake,orange juice,paprika,sugar
apple,bread,broccoli,grape
bread,chicken,milk,orange juice,soap,sugar
biscuit,egg,fish,grape,meat,noodle,shampoo
apple,biscuit,broccoli,meat,salt,shampoo,soap
baby diaper,bread,broccoli,coke,milk,noodle,salt
baby diaper,bread,chicken,egg,grape,sugar
apple,chicken,fish,milk,paprika,shampoo
apple,broccoli,chicken,fish,milk,noodle,sugar
bread,broccoli,egg,grape,salt,shampoo
apple,biscuit,chicken,fish,meat,paprika,salt
apple,baby diaper,bread,meat,milk,salt
biscuit,bread,milk,paprika,salt,shampoo
baby diaper,bread,grape,orange juice,paprika,salt,soap
apple,broccoli,chicken,meat,milk,noodle,paprika
bread,broccoli,coke,fish,milk,noodle,salt
biscuit,bread,chicken,egg,grape,noodle,sugar
apple,baby diaper,cake,coke,salt,sugar
baby diaper,fish,orange juice,soap
apple,bread,cake,grape,noodle,paprika,shampoo
apple,cake,chicken,egg,noodle,salt
bread,cake,egg,fish,meat,paprika,soap
apple,bread,chicken,milk,salt,soap,sugar
apple,baby diaper,broccoli,coke,egg,milk,shampoo
apple,baby diaper,fish,milk,paprika
coke,milk,orange juice,paprika,soap,sugar
baby diaper,biscuit,bread,meat,orange juice,salt,soap
baby diaper,biscuit,chicken,fish,noodle,sugar
apple,baby diaper,chicken,fish,shampoo,soap
bread,cake,chicken,milk,orange juice,salt,shampoo
biscuit,broccoli,milk,paprika,salt,soap,sugar
apple,bread,broccoli,cake,egg,salt
baby diaper,biscuit,meat,noodle,shampoo,sugar
baby diaper,biscuit,bread,chicken,egg,soap,sugar
apple,coke,egg,meat,milk,noodle,orange juice
biscuit,bread,chicken,coke,meat,milk,sugar
apple,cake,fish,grape,milk,orange juice,sugar
baby diaper,coke,meat,noodle,orange juice,salt,soap
apple,biscuit,broccoli,chicken,coke,egg,orange juice
baby diaper,bread,egg,fish,milk,noodle,paprika
chicken,egg,milk,noodle,orange juice,shampoo
apple,baby diaper,biscuit,egg,noodle,paprika,soap
baby diaper,biscuit,chicken,fish,meat,paprika,soap
chicken,coke,egg,noodle,soap,sugar
broccoli,cake,chicken,fish,noodle,orange juice
apple,broccoli,coke,egg,orange juice,paprika,soap
baby diaper,bread,grape,milk,orange juice,shampoo
apple,biscuit,cake,egg,noodle,paprika,salt
broccoli,coke,egg,fish,milk,paprika,sugar
egg,meat,salt
apple,baby diaper,chicken,egg,meat,paprika,shampoo
broccoli,cake,chicken,salt,sugar
baby diaper,bread,broccoli,egg,paprika,shampoo
apple,baby diaper,bread,cake,meat,orange juice
apple,biscuit,bread,cake,coke,egg,soap
baby diaper,bread,broccoli,cake,chicken,coke,fish
biscuit,chicken,egg,fish,meat,milk,paprika
apple,grape,milk,paprika,salt,sugar
apple,baby diaper,cake,noodle,orange juice
apple,chicken,coke,milk,orange juice,paprika,sugar
baby diaper,biscuit,cake,chicken,grape,salt,soap
biscuit,milk,orange juice,soap
biscuit,egg,fish,grape,noodle,shampoo
broccoli,egg,milk,noodle,salt
apple,bread,broccoli,coke,fish,salt,soap
apple,baby diaper,grape,orange juice,shampoo,soap,sugar
egg,grape,noodle,orange juice,salt,shampoo
biscuit,chicken,egg,grape,milk,shampoo,soap
apple,cake,chicken,grape,orange juice,soap
apple,biscuit,fish,meat,noodle,paprika
baby diaper,bread,coke,grape,salt,sugar
baby diaper,biscuit,cake,coke,milk,shampoo
biscuit,chicken,egg,noodle,orange juice,sugar
apple,coke,fish,grape,milk,noodle,salt
baby diaper,biscuit,broccoli,cake,salt,soap,sugar
baby diaper,cake,fish,grape,meat,paprika,salt
bread,broccoli,chicken,coke,soap,sugar
biscuit,egg,grape,orange juice,shampoo,sugar
baby diaper,biscuit,cake,chicken,meat,noodle,sugar
biscuit,egg,meat,shampoo,soap,sugar
apple,bread,chicken,coke,fish,meat,shampoo
biscuit,bread,cake,noodle,orange juice,soap,sugar
biscuit,broccoli,fish,noodle,orange juice,salt
apple,biscuit,bread,coke,milk,shampoo,sugar
cake,coke,meat,noodle,soap
biscuit,bread,broccoli,orange juice,shampoo,soap,sugar
biscuit,broccoli,chicken,fish,noodle,salt,sugar
biscuit,bread,cake,chicken,meat,shampoo,soap
baby diaper,milk,paprika,salt,soap,sugar
broccoli,chicken,fish,meat,noodle,orange juice,salt
biscuit,chicken,milk,salt,soap,sugar
apple,baby diaper,bread,broccoli,grape,meat,noodle
chicken,coke,orange juice,soap,sugar
apple,chicken,coke,fish,grape,meat
apple,biscuit,chicken,fish,grape,shampoo,sugar
baby diaper,biscuit,coke,noodle,orange juice,salt,soap
apple,chicken,coke,milk,paprika,salt,soap
baby diaper,bread,chicken,milk,orange juice,salt,sugar
apple,baby diaper,salt,shampoo,sugar
apple,bread,egg,orange juice,salt,soap,sugar
apple,broccoli,egg,milk,orange juice,salt,soap
broccoli,chicken,coke,fish,milk,orange juice,salt
apple,baby diaper,cake,grape,noodle,salt
bread,cake,fish,grape,orange juice,sugar
fish,grape,milk,noodle,soap
baby diaper,fish,grape,noodle,salt,sugar
baby diaper,biscuit,cake,chicken,coke,salt,sugar
apple,broccoli,coke,grape,noodle,orange juice
baby diaper,bread,cake,chicken,coke
bread,egg,fish,paprika,shampoo,soap
apple,coke,meat,noodle,paprika
apple,broccoli,cake,grape,noodle,paprika,soap
baby diaper,chicken,coke,noodle,paprika,salt
bread,cake,chicken,fish,noodle,orange juice,shampoo
baby diaper,chicken,egg,milk,noodle,sugar
biscuit,cake,fish,milk,noodle,shampoo
baby diaper,cake,coke,fish,meat,soap
bread,cake,coke,egg,paprika,sugar
apple,chicken,grape,meat,milk
biscuit,cake,coke,egg,noodle,paprika
baby diaper,grape,milk,orange juice,paprika,sugar
biscuit,broccoli,cake,noodle,shampoo
baby diaper,biscuit,cake,egg,meat,milk,sugar
apple,biscuit,bread,meat,salt,soap
biscuit,broccoli,coke,meat,paprika
bread,broccoli,fish,meat,milk,soap,sugar
broccoli,cake,grape,paprika,shampoo,soap
baby diaper,biscuit,bread,broccoli,orange juice,salt,soap
baby diaper,chicken,grape,noodle,salt,sugar
apple,biscuit,broccoli,coke,fish,milk,soap
biscuit,bread,broccoli,milk,orange juice,soap,sugar
apple,baby diaper,bread,broccoli,fish,milk,sugar
biscuit,cake,chicken,coke,meat,salt,soap
grape,meat,milk,noodle,sugar
biscuit,broccoli,cake,coke,paprika,shampoo,sugar
apple,egg,orange juice,salt,shampoo,soap
baby diaper,broccoli,fish,meat,paprika,shampoo,sugar
bread,cake,chicken,coke,paprika,sugar
apple,baby diaper,broccoli,milk,paprika,salt,sugar
apple,bread,broccoli,chicken,orange juice,paprika,soap
biscuit,grape,meat,milk,noodle,orange juice
apple,baby diaper,bread,fish,grape,meat,sugar
baby diaper,bread,chicken,coke,meat,milk,paprika
apple,biscuit,broccoli,chicken,coke,noodle,sugar
coke,milk,shampoo
baby diaper,bread,grape,milk,paprika,salt,shampoo
apple,cake,chicken,grape,salt,shampoo,soap
bread,chicken,coke,egg,fish,sugar
apple,biscuit,cake,egg,meat,noodle
baby diaper,broccoli,egg,fish,meat,noodle,paprika
broccoli,chicken,coke,grape,milk,orange juice,soap
apple,baby diaper,bread,fish,soap
bread,cake,paprika,salt,soap
biscuit,coke,meat,milk,shampoo,soap,sugar
apple,bread,coke,milk
apple,baby diaper,bread,coke,noodle
apple,grape,noodle,orange juice,paprika,sugar
apple,grape,paprika,salt,shampoo,sugar
biscuit,bread,broccoli,chicken,grape,noodle,sugar
baby diaper,bread,broccoli,chicken,soap
apple,baby diaper,biscuit,broccoli,meat,paprika
apple,bread,cake,fish,meat,noodle,sugar
apple,baby diaper,fish,grape,noodle
bread,broccoli,chicken,milk,noodle,orange juice
baby diaper,coke,egg,orange juice,paprika,shampoo
biscuit,broccoli,coke,egg,meat,milk,salt
apple,bread,coke,orange juice,paprika,shampoo,sugar
cake,egg,fish,meat,orange juice
broccoli,cake,egg,orange juice,salt,shampoo,soap
baby diaper,cake,fish,orange juice,paprika,soap,sugar
apple,baby diaper,biscuit,bread,coke,egg,paprika
biscuit,bread,grape,noodle,orange juice,paprika,sugar
baby diaper,biscuit,fish,grape
apple,cake,fish,noodle,orange juice,paprika,soap
biscuit,bread,broccoli,cake,fish,sugar
apple,biscuit,bread,coke,milk,sugar
apple,baby diaper,biscuit,bread,broccoli,chicken,grape
apple,biscuit,bread,fish,noodle,salt
biscuit,bread,fish,milk,salt,soap
apple,baby diaper,biscuit,coke,shampoo,sugar
